Gene Id,FPKM,FPKM Lower CI,FPKM Higher CI,FPKM Status,GENCODE Biotype
RP11-483F11.5.1,0.727842,0.275907,0.877885,OK,pseudogene
RP11-506O24.1.1,0.0155073,0.0,0.0346912,OK,antisense
GAS6-AS1,0.0240553,0.0,0.0704774,OK,antisense
PRR23C,0.0874589,0.0427336,0.132318,OK,protein_coding
AC078937.4.1,5.12651,4.05541,5.20657,OK,processed_transcript
RP5-1087E8.3.1,3.94274,1.73342,3.18826,OK,antisense
RPL22P11,0.1124,0.0,0.373529,OK,pseudogene
RP11-342M1.7.1,0.0155161,0.0,0.0347089,OK,pseudogene
RP4-798P15.2.1,0.202755,0.0839689,0.319082,OK,processed_transcript
AC074367.1.1,0.0148273,0.0,0.0363194,OK,pseudogene
MYCNOS,0.235056,0.0866392,0.382318,OK,antisense
GOT2P3,0.04769,0.0,0.131624,OK,pseudogene
RP11-205K6.1.1,3.18861,1.95109,2.99294,OK,lincRNA
AC007092.1.1,0.626897,0.359619,0.894018,OK,lincRNA
LINC00284,0.0569362,0.0171891,0.0976356,OK,lincRNA
RP11-109P14.9.1,1.60047,1.15896,2.01439,OK,antisense
RP4-666F24.3.1,0.00341142,0.0,0.0832165,OK,lincRNA
H2AFZP6,0.0,0.0,0.0691358,OK,pseudogene
RP11-567G24.3.1,0.396654,0.0805903,0.606049,OK,antisense
RP5-1039K5.13.1,0.0,0.0,0.0657959,OK,antisense
CICP2,0.193222,0.122859,0.263269,OK,pseudogene
AC016691.2.1,0.0163264,0.0,0.0989329,OK,pseudogene
AC010997.1,7.0588,4.3227,6.21252,OK,protein_coding
RP4-737E23.4.1,0.0161222,0.0,0.0359171,OK,processed_transcript
RP11-219F1.1.1,0.124768,0.0,0.214823,OK,pseudogene
RP11-34P13.10.1,0.72158,0.594075,0.844212,OK,pseudogene
AC009414.1.1,0.00572645,0.0,0.0922331,OK,pseudogene
AP001628.7.1,0.0468385,0.0,0.0864198,OK,lincRNA
RP4-799D16.1.1,0.0958516,0.0,0.32097,OK,lincRNA
AC092835.2.1,0.680252,0.468814,0.891816,OK,lincRNA
AC004947.2.1,0.00529013,0.0,0.0950795,OK,lincRNA
AC007969.5.1,91.651,86.5987,97.0175,OK,pseudogene
RP1-40E16.3.1,0.173611,0.0,0.702218,OK,antisense
RP11-154P18.2.1,0.334182,0.107242,0.514763,OK,pseudogene
AC098617.2.1,1.84694,1.26369,2.43018,OK,antisense
CICP5,1.02806,0.817186,1.19249,OK,pseudogene
RP11-460N11.5.1,1.05532,0.70358,1.41013,OK,pseudogene
RP4-811H24.9.1,0.056681,0.0,0.0991249,OK,antisense
RP11-384P7.6.1,0.0698405,0.0,0.35534,OK,antisense
RP11-777J24.1.1,2.0549,0.650332,333.693,OK,pseudogene
HNRNPA1P30,0.15735,0.0516838,0.258419,OK,pseudogene
ZNF90P3,0.058019,0.011426,0.102834,OK,pseudogene
RP13-314C10.5.1,0.127739,0.0202675,0.222942,OK,antisense
CDC27P1,0.343685,0.13334,0.55241,OK,pseudogene
RP11-134P9.1.1,0.0737891,0.0175169,0.30773,OK,processed_transcript
RP11-501H19.4.1,0.0,0.0,0.0724455,OK,processed_transcript
AC089999.1,0.341124,0.0752473,0.526731,LOWDATA,pseudogene
UFL1-AS1,0.0,0.0,0.0497072,OK,antisense
AC139887.4.1,0.149412,0.0,0.285729,OK,antisense
TSPY4,0.00159616,0.0,0.080591,OK,protein_coding
AC131097.3.1,2.72402,1.87176,3.33168,OK,processed_transcript
AC131097.3.1,0.378562,0.115422,0.623277,OK,processed_transcript
AC139426.2,1.40805,1.05145,1.63123,OK,protein_coding
IFNA13,0.0273177,0.0,0.0579564,OK,protein_coding
RP11-168K11.3.1,0.0240075,0.00447577,0.0402819,OK,processed_transcript
AP000695.4.1,0.00140951,0.0,0.0781316,OK,antisense
RP11-535M15.2.1,0.203363,0.106571,0.298398,OK,pseudogene
ENOX1-AS1,0.000920114,0.0,0.010458,OK,lincRNA
HIST1H2BN,0.262629,0.0816257,0.462546,OK,protein_coding
RP11-135A24.4.1,5.53472,2.1692,3.94724,OK,antisense
AC008394.1,0.211304,0.12663,0.29547,OK,protein_coding
AC073150.4.1,23.2628,15.3445,18.7346,OK,pseudogene
AC005083.1.1,0.0295553,0.0,0.14502,OK,processed_transcript
RP11-255H23.2.1,0.821752,0.587968,1.01621,OK,pseudogene
EIF3LP2,4.14258,2.70032,4.01673,OK,pseudogene
DPH3P1,1.10718,0.674912,1.71213,OK,pseudogene
RP11-389O22.4.1,0.013246,0.0,0.0996568,OK,pseudogene
KCNQ5-IT1,0.0381771,0.0,0.0725742,OK,sense_intronic
RP11-307L3.2.1,2.73644,1.2585,2.32123,OK,pseudogene
AC104113.3.1,0.0,0.0,0.0667635,OK,antisense
AC022201.5.1,1.33229,0.444096,2.22048,OK,antisense
AC103563.8.1,0.200063,0.0284932,0.370412,OK,antisense
POU6F2-AS2,0.0221112,0.0,0.0529952,OK,processed_transcript
AC026904.1.1,0.217625,0.159102,0.278786,OK,lincRNA
ADH5P4,1.42889,1.13786,1.72985,OK,pseudogene
RP11-359D14.2.1,0.507649,0.234299,0.780998,OK,antisense
AC016907.3.1,0.489286,0.317837,0.658498,OK,antisense
AC012215.1,0.0388528,0.0071428,0.071428,LOWDATA,protein_coding
TTTY15,4.68747,3.66706,5.70978,OK,lincRNA
SLC9B1P3,0.203106,0.0780018,0.332459,OK,lincRNA
AC009302.2.1,2.00996,0.663527,1.64136,OK,pseudogene
AC007881.4.1,32.6385,2.76765,5.38964,OK,pseudogene
RP11-126H7.3.1,0.38746,0.111867,0.5873,OK,antisense
RPL7P44,0.799715,0.422176,0.936129,OK,pseudogene
RP1-136J15.5.1,0.0550357,0.015008,0.090048,OK,pseudogene
RP11-61L14.6.1,0.0,0.0,0.0848583,OK,antisense
GAPDHP68,0.0169915,0.0,0.040535,OK,pseudogene
AC073133.1.1,0.0163991,0.0,0.0302886,OK,lincRNA
YEATS2-AS1,0.395702,0.121388,0.582664,OK,antisense
AL353698.1,0.0259039,0.0,0.0541326,OK,protein_coding
AC007131.2.1,0.0,0.0,0.201741,OK,processed_transcript
PAIP1P1,0.116167,0.045286,0.181144,OK,pseudogene
RP11-507C10.5.1,0.0,0.0,0.125528,OK,antisense
RP4-650F12.2.1,0.0467847,0.0,0.233923,OK,antisense
RP1-122P22.2.1,6.74701,5.15809,8.33913,OK,lincRNA
RP4-684O24.5.1,0.00853602,0.0,0.0226744,OK,processed_transcript
RP4-742C19.8.1,1.49737,1.25597,1.7284,OK,processed_transcript
RP11-65J3.1.1,2.78309,2.26178,3.30334,OK,lincRNA
XXbac-BPG181B23.6.1,0.0,0.0,0.0447283,OK,pseudogene
Z83851.4.1,0.362849,0.100145,0.575835,OK,lincRNA
RP4-617C6.1.1,0.440175,0.336168,0.543802,OK,lincRNA
AC026202.3.1,0.0877594,0.0202675,0.16214,OK,antisense
CTC-575D19.1.1,49.9001,47.0861,52.7466,OK,pseudogene
RP11-298P6.2.1,0.0163645,0.0,0.0302661,OK,pseudogene
ZDHHC20P1,0.0623952,0.0,0.096594,OK,pseudogene
RPS15AP40,0.591401,0.106128,0.742896,OK,pseudogene
RP11-154D17.1.1,0.0545657,0.0,0.199233,OK,processed_transcript
RPS28,824.984,386.36,406.812,OK,protein_coding
RP11-305F18.1.1,0.800793,0.329738,1.27614,OK,lincRNA
MT1XP1,0.674198,0.0,0.512572,OK,pseudogene
RP13-25N22.1.1,0.0198485,0.0,0.138169,OK,processed_transcript
CTXN2,0.00519528,0.0,0.0586846,OK,protein_coding
RP11-399H11.2.1,0.020042,0.0,0.0461166,OK,lincRNA
CTC-338M12.4.1,5.87223,5.05672,6.693,OK,antisense
PPP1R26P3,0.00347421,0.0,0.00358415,OK,pseudogene
RP11-404H14.1.1,0.068253,0.0,0.16449,OK,antisense
AC004012.1.1,0.0415405,0.0,0.0765155,OK,lincRNA
LINC00265-3P,0.0707936,0.0,0.135745,OK,pseudogene
RP11-336N8.2.1,0.501819,0.305083,0.686436,OK,pseudogene
RP11-169K16.7.1,34.4662,31.3827,37.5516,OK,pseudogene
RP11-87H9.2.1,7.17893,3.4869,5.30485,OK,pseudogene
ATP8A2P3,0.0,0.0,0.0190087,OK,pseudogene
AC005324.4.1,8.11933,5.04888,7.08472,OK,pseudogene
RP11-250B2.3.1,5.46876,4.67267,6.26474,OK,lincRNA
RP11-354E11.2.1,0.0883596,0.0,0.225963,OK,antisense
RP4-598G3.1.1,0.0306827,0.00371661,0.208552,OK,lincRNA
RP11-823P9.3.1,0.0760121,0.0355078,0.111596,OK,pseudogene
RP11-288L9.1.1,0.173222,0.0308838,0.308838,OK,lincRNA
RP11-310H4.2.1,0.0557758,0.0,0.101532,OK,lincRNA
FDPSP2,0.00986135,0.0,0.0394454,OK,pseudogene
RPSAP14,8.46395,3.11092,5.15957,OK,pseudogene
AC016182.1.1,0.19759,0.0730674,0.321496,OK,antisense
RP11-401E9.3.1,0.0326169,0.0,0.120174,OK,pseudogene
AC116050.1.1,0.179032,0.105697,0.249142,OK,pseudogene
GDI2P2,2.84277,1.5559,2.59317,OK,pseudogene
KB-67B5.12.1,0.265341,0.0882967,0.441483,OK,pseudogene
AC013439.4.1,0.0131903,0.0,0.0329776,OK,pseudogene
AP000475.2.1,0.0123019,0.0,0.0847703,OK,lincRNA
SETP5,0.114852,0.0242344,0.193876,OK,pseudogene
AC068279.2.1,0.153998,0.0,0.346499,OK,pseudogene
CTD-3105H18.11.1,0.0656962,0.0,0.10966,OK,pseudogene
RP11-543B16.1.1,2.76946,1.80152,3.68883,OK,pseudogene
GAPDHP22,0.130611,0.0,0.230843,OK,pseudogene
DDX39B-AS1,0.429039,0.142654,0.712681,OK,antisense
AL049757.3.1,7.20982,5.07493,6.60352,OK,pseudogene
RP3-461P17.10.1,0.425275,0.132488,0.609444,OK,lincRNA
RP11-125M16.1.1,0.137001,0.0304693,0.228519,OK,lincRNA
RP11-214N15.5.1,0.18818,0.0,0.282568,OK,pseudogene
RP11-236P24.3.1,0.0999892,0.022146,0.177168,OK,lincRNA
RP11-75C9.2.1,0.0186202,0.0,0.0476215,OK,lincRNA
RP11-310E22.4.1,0.208806,0.0616279,0.349225,OK,processed_transcript
AC062029.1.1,0.522511,0.387045,0.667653,OK,processed_transcript
RPS3AP44,0.066648,0.0,0.120681,OK,pseudogene
AP000959.2.1,0.0388175,0.0,0.0836423,OK,lincRNA
RP11-347K2.2.1,0.184627,0.0,0.52723,OK,lincRNA
AC123768.3,1.71541,0.775318,1.67986,OK,pseudogene
RP11-254B13.4.1,0.376741,0.0435136,0.609191,OK,pseudogene
RP11-452D2.2.1,0.586843,0.256233,0.748988,OK,pseudogene
RP11-56M3.1.1,0.455203,0.201097,0.639854,OK,pseudogene
AC113612.1,0.813601,0.0491688,0.786701,OK,pseudogene
LL0XNC01-237H1.3.1,0.226124,0.0646069,0.419945,OK,antisense
RP11-15J10.5.1,0.406146,0.156549,0.56749,OK,pseudogene
RP11-247A12.1.1,0.0,0.0,0.113027,OK,antisense
RP11-165I9.4.1,0.0434413,0.0,0.0831197,OK,lincRNA
RP11-308D16.4.1,1.10031,0.796771,1.40158,OK,processed_transcript
MTND4P26,0.106352,0.0354508,0.177254,OK,pseudogene
RP11-528N21.3.1,0.0396175,0.0,0.0761732,OK,pseudogene
PAGE2,0.0135865,0.0,0.206832,OK,protein_coding
RP11-415L24.1.1,0.0,0.0,0.064856,OK,antisense
AC074117.10.1,6.12121,5.56091,6.68941,OK,processed_transcript
AC011816.1.1,0.0801604,0.0,0.149668,OK,pseudogene
TPRG1-AS1,0.200357,0.0586216,0.332189,OK,lincRNA
RP11-183G22.1.1,0.178067,0.0406219,0.315357,OK,pseudogene
AJ006995.3.1,0.267892,0.0714323,0.452405,OK,lincRNA
RP3-388E23.2.1,0.220437,0.0472089,0.377671,OK,antisense
AL391994.1,4.18059,1.47338,2.91082,OK,pseudogene
RP11-269F19.4.1,0.219269,0.0349225,0.384147,OK,pseudogene
AC018892.6.1,0.996613,0.232155,0.889927,OK,pseudogene
RP11-288E14.2.1,7.80093,2.73176,4.68301,OK,pseudogene
TPT1P1,0.014553,0.0,0.0788789,OK,pseudogene
RP11-379D21.3.1,0.0114795,0.0,0.0399993,OK,pseudogene
RP11-145A3.4.1,0.133929,0.0,0.267054,OK,pseudogene
RP11-259P20.1.1,0.0,0.0,0.0366615,OK,antisense
RPL13AP6,0.265849,0.0667635,0.44509,OK,pseudogene
AF228730.8.1,0.728111,0.0,0.520974,OK,pseudogene
RP11-589E1.1.1,0.00479116,0.0,0.0354067,OK,pseudogene
TRIM26,11.0215,10.2794,11.8053,OK,protein_coding
RP11-120D5.1.1,0.302929,0.0891637,0.512691,OK,processed_transcript
RP13-88F20.1.1,0.307442,0.223913,0.389414,OK,pseudogene
AC005154.9.1,0.644023,0.115749,0.771658,OK,lincRNA
RP11-383C5.5.1,0.131962,0.0,0.226996,OK,antisense
AC055764.1.1,0.0,0.0,0.0575888,OK,antisense
RP11-144A16.1.1,0.409639,0.0372125,0.595399,OK,pseudogene
RP4-550H1.4.1,0.219666,0.0,0.527199,OK,lincRNA
AC009473.1.1,0.0280488,0.0,0.0590452,OK,antisense
NAP1L4P3,0.0217207,0.0,0.0593712,OK,pseudogene
RP3-460G2.2.1,0.219975,0.0300657,0.390854,OK,lincRNA
AL078621.3.1,0.0252891,0.0,0.0548447,OK,lincRNA
RP11-77G23.2.1,0.626223,0.0,3.13111,OK,antisense
TCEB2P1,0.0878665,0.0,0.152602,OK,pseudogene
RP11-30P6.6.1,0.0354287,0.0108394,0.0596169,OK,lincRNA
RP11-64P14.7.1,0.00668352,0.0,0.171175,OK,processed_transcript
RP11-613M10.6.1,0.726698,0.0942544,0.754035,OK,antisense
AC114877.3.1,0.0725035,0.0,0.14041,OK,lincRNA
ARHGEF19-AS1,0.0,0.0,0.062049,OK,antisense
TCEB2P4,0.136564,0.0,0.230064,OK,pseudogene
RP11-214F16.4.1,0.00382066,0.0,0.0626676,OK,lincRNA
AC108488.3.1,5.27349,4.65316,5.89333,OK,processed_transcript
RP11-257I14.1.1,0.014478,0.0,0.0355298,OK,processed_transcript
AC016683.5.1,0.0,0.0,0.0730935,OK,antisense
RP11-730A19.9.1,0.198327,0.0,0.362656,OK,pseudogene
HSPA8P1,0.440577,0.304643,0.572134,OK,pseudogene
AC068057.2.1,2.4886,2.14092,2.83543,OK,lincRNA
RP11-182N22.8.1,0.0,0.0,0.064093,OK,antisense
RP5-887A10.1.1,0.063672,0.0,0.2796,OK,lincRNA
C16orf82,0.00330253,0.0,0.0198196,OK,lincRNA
AL121963.1,4.94684,2.20777,3.79363,OK,protein_coding
RP11-157D23.2.1,0.0470001,0.0,0.0866397,OK,lincRNA
RP11-57C13.5.1,0.00619364,0.0,0.117412,OK,pseudogene
AC097461.4.1,0.0411657,0.0,0.101451,OK,antisense
RP4-781B1.2.1,0.0,0.0,0.0585796,OK,antisense
AC092431.1.1,0.922061,0.55683,1.21901,OK,processed_transcript
AC004771.2.1,0.349346,0.0930735,0.558441,OK,antisense
RP1-67A8.3.1,0.0991636,0.0,0.495818,OK,antisense
CTA-256D12.11.1,0.129191,0.0,0.235636,OK,processed_transcript
RP11-25K21.1.1,0.0716122,0.0,0.358061,OK,antisense
FHP1,0.306148,0.137138,0.493698,OK,pseudogene
FAM75A4,0.0,0.0,0.0064457,OK,protein_coding
RP5-942I16.1.1,0.138004,0.027131,0.244179,OK,antisense
RBPJP7,0.0136599,0.0,0.0458269,OK,pseudogene
RP11-454L1.2.1,0.115037,0.0200291,0.200291,OK,pseudogene
RP11-315I20.1.1,2.53139,0.787861,2.01757,OK,antisense
TMEM229A,1.78339,1.52161,2.03949,OK,protein_coding
RP4-704D21.2.1,0.574537,0.313961,0.829746,OK,lincRNA
RP11-308N19.4.1,0.392132,0.19846,0.586705,OK,lincRNA
ZFX-AS1,0.0,0.0,0.0653226,OK,antisense
AC093616.4.1,5.41296,4.85456,5.97794,OK,pseudogene
RP11-353N4.5.1,0.0411657,0.0,0.076088,OK,lincRNA
BOK-AS1,0.0,0.0,0.0423632,OK,antisense
RP11-101K10.8.1,0.102299,0.0,0.202149,OK,antisense
AL162431.1,23.8082,1.21605,3.2428,OK,protein_coding
RP4-775C13.1.1,0.95468,0.704052,1.14105,OK,pseudogene
RP11-94I2.4.1,0.234762,0.0276824,0.415237,OK,lincRNA
RP11-100E13.3.1,0.0,0.0,0.0572259,OK,pseudogene
AC007308.6.1,0.100592,0.0496717,0.149015,OK,processed_transcript
AC078994.2.1,0.0544139,0.0,0.110281,OK,pseudogene
RP4-694A7.4.1,0.0130888,0.0,0.0327661,OK,processed_transcript
RP11-157E14.1.1,0.0345101,0.0,0.172551,OK,lincRNA
TULP3P1,0.0,0.0,0.0210995,OK,pseudogene
AP000936.1.1,13.081,2.72395,5.23426,OK,pseudogene
AC079790.3.1,0.142732,0.0,0.28082,OK,pseudogene
AC073071.1.1,0.0615417,0.0,0.105307,OK,lincRNA
AC017053.1.1,0.0730857,0.0,0.141137,OK,lincRNA
CTD-2090I13.1.1,0.015437,0.0,0.103141,OK,processed_transcript
AC007970.1.1,0.112519,0.0,0.315183,OK,antisense
RP4-673D20.4.1,0.0474305,0.0,0.0828789,OK,pseudogene
RP11-495P10.6.1,0.142796,0.0,0.259424,OK,processed_transcript
ZNF879,2.34835,1.8284,2.86981,OK,protein_coding
AC006026.13.1,0.0,0.0,0.190486,OK,antisense
RP11-761N21.2.1,135.765,32.8477,40.3252,OK,pseudogene
H2BFS,2.45226,0.82219,1.93036,OK,pseudogene
AC116366.6.1,0.817918,0.704156,0.93401,OK,antisense
RP11-213H15.1.1,0.0162225,0.0,0.0390624,OK,lincRNA
RP13-16H11.7.1,0.0,0.0,0.0577108,OK,lincRNA
RP11-54D18.4.1,2.5063,1.72508,2.61544,OK,pseudogene
TCEB3CL,0.0040764,0.0,0.0145123,OK,protein_coding
CDK2AP2P1,0.151862,0.0,0.296888,OK,pseudogene
LINC00229,0.0463115,0.0,0.0817186,OK,lincRNA
RP4-771M4.3.1,0.0563348,0.0,0.0914078,OK,lincRNA
RP11-381O7.6.1,0.549028,0.232997,0.741355,OK,pseudogene
ST13P18,4.59967,3.32869,4.46919,OK,pseudogene
RP11-308N19.1.1,0.76894,0.59224,0.948142,OK,lincRNA
AC005517.2.1,0.169937,0.0246289,0.295546,OK,pseudogene
AC024168.1.1,0.0766332,0.0,0.14299,OK,pseudogene
AC012146.7.1,3.85718,2.94364,4.71997,OK,antisense
RP11-767N6.2.1,1.17096,0.674074,1.2963,OK,pseudogene
BCAS2P2,0.567998,0.242488,0.747672,OK,pseudogene
RP11-241I20.3.1,0.573949,0.282275,0.723329,OK,pseudogene
JAZF1-AS1,1.02169,0.642935,1.40257,OK,antisense
RP11-297L17.6.1,0.753084,0.480986,1.01993,OK,pseudogene
RP11-797H7.1.1,1.21417,0.909117,1.41041,OK,pseudogene
AP000705.8.1,0.00144331,0.0,0.02948,OK,pseudogene
LL0XNC01-116E7.1.1,0.250235,0.11921,0.372532,OK,pseudogene
AC007405.4.1,0.393609,0.275622,0.504187,OK,processed_transcript
AC009264.1.1,0.050187,0.0,0.111718,OK,processed_transcript
AP000347.4.1,0.612187,0.311504,0.912984,OK,pseudogene
RPS26P47,35.3242,32.1797,38.4997,OK,pseudogene
AC003080.4.1,0.00607415,0.0,0.0532715,OK,pseudogene
AC104654.2.1,0.0484232,0.0,0.176672,OK,lincRNA
PFN1P3,0.747902,0.1694,0.81312,OK,pseudogene
RP11-444I9.2.1,0.338225,0.168145,0.504436,OK,pseudogene
RP11-315J22.5.1,2.08628,1.58026,2.59263,OK,pseudogene
POU4F1-AS1,0.147161,0.07489,0.263179,OK,antisense
AC098828.2.1,0.0252422,0.0,0.0547712,OK,lincRNA
AP000330.8.1,0.539048,0.35592,0.72239,OK,antisense
RP11-40F6.1.1,0.0635529,0.0,0.107242,OK,pseudogene
RP11-518D3.3.1,0.50104,0.317453,0.655387,OK,pseudogene
OR7E84P,0.00832365,0.0,0.0300989,OK,pseudogene
RP11-340I6.1.1,0.0291905,0.0,0.0607122,OK,lincRNA
AC007278.3.1,0.0243088,0.0,0.0513179,OK,sense_intronic
AF238380.5.1,0.747185,0.532947,0.947462,OK,processed_transcript
RP11-211N11.5.1,0.336586,0.137772,0.531407,OK,antisense
RP11-561O23.5.1,0.00913571,0.0,0.136046,OK,lincRNA
RP11-181G12.4.1,0.0,0.0,0.0840726,OK,processed_transcript
RP11-415K20.1.1,0.111402,0.0,0.22146,OK,pseudogene
RP11-374M1.8.1,1.07371,0.203889,0.978665,OK,pseudogene
LL0XNC01-250H12.3.1,0.0,0.0,0.0431005,OK,antisense
FAM74A6,0.0611419,0.00901039,0.119993,OK,lincRNA
AC006547.14.1,0.83821,0.522441,1.15431,OK,protein_coding
SNX18P4,0.0364616,0.0,0.0821457,OK,pseudogene
RP11-560I19.1.1,0.281207,0.0577108,0.490542,OK,lincRNA
CICP13,1.67135,1.40153,1.81662,OK,pseudogene
ZNF37BP,7.9149,7.30812,8.52527,OK,pseudogene
AC019118.2.1,0.0191149,0.0,0.0348629,OK,lincRNA
RP11-213G2.1.1,0.586746,0.28229,0.876659,OK,pseudogene
RP11-666F17.1.1,0.0406826,0.0,0.0777384,OK,antisense
AC105342.1.1,0.000683562,0.0,0.0059666,OK,pseudogene
SNX18P6,0.00343121,0.0,0.0470729,OK,pseudogene
AC007283.5.1,5.28202,2.38728,3.91759,OK,lincRNA
AC092171.1,1.15986,0.948178,1.33466,OK,protein_coding
RP11-160N1.6.1,0.154227,0.0,0.278903,OK,pseudogene
RP1-206D15.3.1,0.0,0.0,0.0911967,OK,processed_transcript
RP5-1108M17.5.1,3.89545,0.20636,1.44452,OK,pseudogene
ZNF736,3.26973,2.69454,3.84356,OK,protein_coding
AC068489.1.1,0.251979,0.0,0.469647,OK,lincRNA
RP11-706O15.3.1,1.49408,1.06942,1.9189,OK,processed_transcript
AC005534.6.1,0.156775,0.0,0.28309,OK,pseudogene
RP11-211N8.6.1,0.0470424,0.0,0.0886868,OK,pseudogene
RP11-168O10.6.1,0.067827,0.0,0.339135,OK,antisense
MAGI2-AS3,28.2249,22.6144,26.2084,OK,processed_transcript
GS1-388B5.3.1,0.04867,0.0,0.116814,OK,pseudogene
AC006276.7.1,8.09195,6.98589,9.2007,OK,protein_coding
RP11-266I3.1.1,0.0784097,0.0152346,0.152346,OK,pseudogene
AC147651.1.1,0.0632418,0.0,0.097284,OK,lincRNA
RP11-101E13.1.1,0.0399577,0.0,0.0775739,OK,pseudogene
RP11-496N12.6.1,0.0302935,0.0,0.16752,OK,sense_intronic
AC004231.2.1,0.0671407,0.0167114,0.133691,OK,antisense
RP11-275I14.4.1,0.0828297,0.0,0.152745,OK,antisense
AP1B1P1,0.0219474,0.0,0.192022,OK,pseudogene
RP11-433J22.2.1,0.716801,0.267054,0.854573,OK,antisense
AC010680.1.1,0.758109,0.431871,1.08617,OK,antisense
VNN2-AS1,0.0,0.0,0.0468839,OK,antisense
AC017081.3.1,0.194982,0.07191,0.316404,OK,pseudogene
RP11-462C24.1.1,0.204906,0.0730415,0.338429,OK,processed_transcript
AC003665.1.1,0.39562,0.225007,0.565833,OK,antisense
RP4-535B20.3.1,1.9403,0.311903,1.24761,OK,pseudogene
RP4-612J11.1.1,0.0,0.0,0.0463257,OK,antisense
RPL13AP20,12.9476,11.5679,14.3421,OK,pseudogene
GS1-124K5.10.1,0.336744,0.133902,0.497351,OK,pseudogene
KB-1592A4.14.1,0.0,0.0,0.0351932,OK,lincRNA
RP11-274B18.2.1,0.0991623,0.0,0.495818,OK,lincRNA
AP000253.1.1,0.237779,0.158582,0.311065,OK,processed_transcript
C5orf58,3.2125,1.42305,2.57816,OK,protein_coding
AC073072.7.1,1.51567,0.391372,1.29153,OK,pseudogene
PPP1R2P1,0.198523,0.0,0.397046,OK,pseudogene
AL121758.1,0.606213,0.396023,0.809265,OK,protein_coding
RP5-837D10.2.1,5.47214,4.35152,6.59988,OK,pseudogene
AC018464.3.1,0.616763,0.319391,0.919151,OK,lincRNA
RP11-572P18.2.1,0.00101706,0.0,0.046643,OK,pseudogene
PCDH9-AS1,0.0417942,0.0,0.128005,OK,antisense
RP11-288G11.3.1,5.41059,4.3487,6.47248,OK,3prime_overlapping_ncrna
RP11-39K24.2.1,0.0,0.0,0.0285231,OK,pseudogene
AC096582.7.1,1.77947,0.529265,1.48194,OK,pseudogene
RP11-100G15.7.1,0.0493302,0.0146213,0.0804173,OK,pseudogene
RP11-30L4.5.1,1.25695,0.33583,1.11943,OK,processed_transcript
FAM133B,11.0342,10.1565,11.9133,OK,protein_coding
RP3-510D11.2.1,0.17686,0.0,0.884301,OK,lincRNA
CDRT15P.1,0.071487,0.0,0.643383,OK,pseudogene
AC022431.3.1,0.358583,0.10164,0.58443,OK,sense_intronic
RP1-164F3.8.1,0.413627,0.11616,0.63888,OK,pseudogene
API5P1,0.719178,0.496084,0.883931,OK,pseudogene
AC079776.4.1,0.0814274,0.0,0.147241,OK,pseudogene
RPL7AP71,0.0191805,0.0,0.03686,OK,pseudogene
RP1-283K11.2.1,0.0,0.0,0.0859291,OK,antisense
RP11-429B11.1.1,0.0102902,0.0,0.0267054,OK,pseudogene
RP5-998N21.4.1,0.0313233,0.0115422,0.0538635,OK,lincRNA
AC007880.1.1,0.0307693,0.0068891,0.0551128,OK,lincRNA
CTSL1P8,0.00596916,0.0,0.0422536,OK,pseudogene
RP4-784A16.1.1,0.0515104,0.0,0.115913,OK,antisense
AC009305.1.1,0.0,0.0,0.0740204,OK,antisense
AC019186.1.1,0.160792,0.0249904,0.274894,OK,lincRNA
CCT6P3,6.96552,6.50163,7.4519,OK,pseudogene
RP11-382H24.2.1,0.0137913,0.0,0.0342205,OK,pseudogene
RP11-253E3.1.1,1.09997,0.734642,1.4701,OK,pseudogene
RP11-41L14.1.1,0.00944792,0.0,0.0247933,OK,pseudogene
AC013733.3.1,0.0953293,0.0214484,0.171588,OK,antisense
RP11-175I17.2.1,2.50207,1.82867,3.15861,OK,pseudogene
AC010096.1.1,0.244656,0.14345,0.342686,OK,lincRNA
RP11-35L17.2.1,0.0486036,0.0,0.0840726,OK,antisense
RP11-528L24.3.1,0.00890395,0.0,0.0814786,OK,protein_coding
AL356740.1,1.74519,0.969498,2.50929,LOWDATA,pseudogene
RP11-464F9.19.1,0.197982,0.0308838,0.339722,OK,antisense
C12orf47,7.38226,5.39653,7.08864,OK,lincRNA
RP11-441L11.1.1,0.0413078,0.0,0.0971452,OK,lincRNA
AL450992.2.1,0.499322,0.161499,0.61908,OK,antisense
JRK,5.58425,4.48464,5.74513,OK,processed_transcript
SNRK-AS1,2.50565,2.00452,3.03183,OK,antisense
RP11-422N19.3.1,2.85391,1.88652,2.85279,OK,pseudogene
RP4-633I8.1.1,0.181747,0.0620962,0.289782,OK,pseudogene
HDHD1P1,0.0471054,0.0,0.082544,OK,pseudogene
AC016894.1.1,0.541666,0.0439347,0.702955,OK,pseudogene
NUS1P3,0.0935175,0.0,0.190202,OK,pseudogene
WDR82P1,0.839736,0.507659,1.08784,OK,pseudogene
LL22NC03-2H8.4.1,1.45656,0.649798,1.50753,OK,lincRNA
AL162407.1,1.77458,1.49515,2.05506,LOWDATA,protein_coding
AC003664.1.1,0.0894224,0.0,0.168492,OK,lincRNA
RP11-9E13.2.1,0.658649,0.482048,0.818716,OK,lincRNA
MED14-AS1,0.808631,0.571958,1.0453,OK,antisense
AC053503.6.1,2.31955,0.182407,1.21605,OK,antisense
RP11-264E18.1.1,0.686868,0.11809,0.826633,OK,lincRNA
EIF3FP1,0.464156,0.24321,0.638426,OK,pseudogene
